#,Time in Sec,Time in usec, Bytes sent,Sender latitude,Sender longitude, Sender Speed(km/h),Sender Altitude(m), Receiver latitude, Receiver Longitude, Receiver Speed,Receiver Altitude(m), Packet Received (Y/N), Bytes Received, Signal Strength, Noise Strength
24,1113414244,847955,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
25,1113414244,847980,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
26,1113414244,849091,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
27,1113414244,849106,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
28,1113414244,849119,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
29,1113414244,850226,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
30,1113414244,850240,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
31,1113414244,851374,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
32,1113414244,852520,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
33,1113414244,853029,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
34,1113414244,854211,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
35,1113414244,855543,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
36,1113414244,856559,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
37,1113414244,857736,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
38,1113414244,858909,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
39,1113414244,860087,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
40,1113414244,861260,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
41,1113414244,862438,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
42,1113414244,863615,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
43,1113414244,864789,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
44,1113414244,865975,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
45,1113414244,867142,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
46,1113414244,868942,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
47,1113414244,869494,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
48,1113414244,870669,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
49,1113414244,871848,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
50,1113414244,873025,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
51,1113414244,874200,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
52,1113414244,875551,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
53,1113414244,876550,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
54,1113414244,877727,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
55,1113414244,878901,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
56,1113414244,880080,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
57,1113414244,882227,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
58,1113414244,882430,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
59,1113414244,883606,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
60,1113414244,884781,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
61,1113414244,885958,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
62,1113414244,887144,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
63,1113414244,888312,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
64,1113414244,889530,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
65,1113414244,890662,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
66,1113414244,891838,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
67,1113414244,893012,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
68,1113414244,894190,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
69,1113414244,895970,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
70,1113414244,896543,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
71,1113414244,897719,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
72,1113414244,898893,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
73,1113414244,900074,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
74,1113414244,901245,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
75,1113414244,902815,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
76,1113414244,903599,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
77,1113414244,904773,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
78,1113414244,905950,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
79,1113414244,907136,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
80,1113414244,908302,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
81,1113414244,909513,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
82,1113414244,910655,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
83,1113414244,911831,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
84,1113414244,913005,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
85,1113414244,914182,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
86,1113414244,916099,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
87,1113414244,916534,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
88,1113414245,138408,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
89,1113414245,138424,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
90,1113414245,138438,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
91,1113414245,138451,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
92,1113414245,138464,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
93,1113414245,138477,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
94,1113414245,138490,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
95,1113414245,138503,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
96,1113414245,138515,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
97,1113414245,138528,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
98,1113414245,138541,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
99,1113414245,138554,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
100,1113414245,138567,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
101,1113414245,138580,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
102,1113414245,138593,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
103,1113414245,138606,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
104,1113414245,138619,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
105,1113414245,138631,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
106,1113414245,138644,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
107,1113414245,138657,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
108,1113414245,138670,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
109,1113414245,138685,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
110,1113414245,138698,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
111,1113414245,138711,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
112,1113414245,138724,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
113,1113414245,138737,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
114,1113414245,138750,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
115,1113414245,138763,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
116,1113414245,138775,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
117,1113414245,138788,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
118,1113414245,138801,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
119,1113414245,138814,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
120,1113414245,138827,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
121,1113414245,356996,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
122,1113414245,357012,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
123,1113414245,357025,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
124,1113414245,357038,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
125,1113414245,357052,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
126,1113414245,357071,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
127,1113414245,357085,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
128,1113414245,357098,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
129,1113414245,357111,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
130,1113414245,357124,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
131,1113414245,357137,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
132,1113414245,357149,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
133,1113414245,357162,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
134,1113414245,357175,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
135,1113414245,357188,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
136,1113414245,357201,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
137,1113414245,357214,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
138,1113414245,357227,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
139,1113414245,357240,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
140,1113414245,357253,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
141,1113414245,357266,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
142,1113414245,357280,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
143,1113414245,357293,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
144,1113414245,357306,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
145,1113414245,357318,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
146,1113414245,357331,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
147,1113414245,357344,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
148,1113414245,357357,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
149,1113414245,357370,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
150,1113414245,357384,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
151,1113414245,357397,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
152,1113414245,357410,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
153,1113414245,357423,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
154,1113414245,579929,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
155,1113414245,579945,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
156,1113414245,579958,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
157,1113414245,579971,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
158,1113414245,579984,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
159,1113414245,579997,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
160,1113414245,580010,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
161,1113414245,580023,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
162,1113414245,580036,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
163,1113414245,580049,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
164,1113414245,580061,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
165,1113414245,580074,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
166,1113414245,580087,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
167,1113414245,580100,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
168,1113414245,580113,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
169,1113414245,580126,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
170,1113414245,580139,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
171,1113414245,580152,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
172,1113414245,580165,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
173,1113414245,580178,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
174,1113414245,580190,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
175,1113414245,580205,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
176,1113414245,580218,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
177,1113414245,580231,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
178,1113414245,580244,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
179,1113414245,580257,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
180,1113414245,580270,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
181,1113414245,580282,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
182,1113414245,580295,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
183,1113414245,580308,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
184,1113414245,580321,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
185,1113414245,580334,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
186,1113414245,580347,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
187,1113414245,804262,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
188,1113414245,804277,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
189,1113414245,804291,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
190,1113414245,804304,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
191,1113414245,804317,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
192,1113414245,804330,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
193,1113414245,804343,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
194,1113414245,804356,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
195,1113414245,804368,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
196,1113414245,804381,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
197,1113414245,804394,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
198,1113414245,804407,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
199,1113414245,804420,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
200,1113414245,804433,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
201,1113414245,804445,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
202,1113414245,804458,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,Y,1470,-256,-256
203,1113414245,804471,1470,33.793176N,84.390636W,84.400002,262.399994,33.796003N,84.393137W,92.099998,267.200012,N,0,0,0
