#,Time in Sec,Time in usec, Bytes sent,Sender latitude,Sender longitude, Sender Speed(km/h),Sender Altitude(m), Receiver latitude, Receiver Longitude, Receiver Speed,Receiver Altitude(m), Packet Received (Y/N), Bytes Received, Signal Strength, Noise Strength
6913,1109190654,250072,1470,33.811020N,84.419192W,95.599998,256.000000,33.831758N,84.427998W,37.200001,280.700012,N,0,0,0
6914,1109190654,250076,1470,33.811020N,84.419192W,95.599998,256.000000,33.831758N,84.427998W,37.200001,280.700012,N,0,0,0
6915,1109190654,469832,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6916,1109190654,469838,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6917,1109190654,469842,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6918,1109190654,469846,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6919,1109190654,469850,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6920,1109190654,469854,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6921,1109190654,469858,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6922,1109190654,469862,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6923,1109190654,469866,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6924,1109190654,469870,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6925,1109190654,469873,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6926,1109190654,469877,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6927,1109190654,469881,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6928,1109190654,469885,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6929,1109190654,469889,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6930,1109190654,469893,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6931,1109190654,469897,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6932,1109190654,469901,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6933,1109190654,469905,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6934,1109190654,469909,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6935,1109190654,469912,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6936,1109190654,469917,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6937,1109190654,469921,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6938,1109190654,469925,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6939,1109190654,469929,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6940,1109190654,469933,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6941,1109190654,469937,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6942,1109190654,469941,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6943,1109190654,469945,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6944,1109190654,469949,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6945,1109190654,469953,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6946,1109190654,469957,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6947,1109190654,469962,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6948,1109190654,692163,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6949,1109190654,692169,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6950,1109190654,692173,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6951,1109190654,692177,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6952,1109190654,692181,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6953,1109190654,692185,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6954,1109190654,692189,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6955,1109190654,692192,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6956,1109190654,692196,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6957,1109190654,692200,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6958,1109190654,692204,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6959,1109190654,692208,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6960,1109190654,692212,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6961,1109190654,692216,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6962,1109190654,692220,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6963,1109190654,692224,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6964,1109190654,692228,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6965,1109190654,692232,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6966,1109190654,692236,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6967,1109190654,692240,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6968,1109190654,692244,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6969,1109190654,692249,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6970,1109190654,692253,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6971,1109190654,692258,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6972,1109190654,692262,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6973,1109190654,692266,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6974,1109190654,692270,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6975,1109190654,692274,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6976,1109190654,692279,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6977,1109190654,692283,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6978,1109190654,692287,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6979,1109190654,692291,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6980,1109190654,692295,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6981,1109190654,914255,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6982,1109190654,914259,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6983,1109190654,914263,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6984,1109190654,915365,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6985,1109190654,916541,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6986,1109190654,917717,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6987,1109190654,918893,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6988,1109190654,920069,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6989,1109190654,921245,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6990,1109190654,922422,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6991,1109190654,923598,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6992,1109190654,924773,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6993,1109190654,925949,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6994,1109190654,927982,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6995,1109190654,928301,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6996,1109190654,929478,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6997,1109190654,930653,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6998,1109190654,931829,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
6999,1109190654,933005,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7000,1109190654,952364,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7001,1109190654,952378,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7002,1109190654,952382,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7003,1109190654,952386,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7004,1109190654,952390,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7005,1109190654,952395,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7006,1109190654,952399,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7007,1109190654,952405,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7008,1109190654,952409,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7009,1109190654,952413,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7010,1109190654,952417,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7011,1109190654,952422,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7012,1109190654,952426,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7013,1109190654,952430,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7014,1109190654,952435,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7015,1109190654,952439,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7016,1109190654,955328,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7017,1109190654,955334,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7018,1109190654,955350,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7019,1109190654,956526,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7020,1109190655,180258,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7021,1109190655,180264,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7022,1109190655,180268,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7023,1109190655,180272,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7024,1109190655,180275,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7025,1109190655,180279,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7026,1109190655,180283,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7027,1109190655,180287,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7028,1109190655,180291,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7029,1109190655,180295,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7030,1109190655,180299,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7031,1109190655,180303,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7032,1109190655,180307,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7033,1109190655,180310,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7034,1109190655,180314,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7035,1109190655,180318,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7036,1109190655,180322,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7037,1109190655,180326,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7038,1109190655,180330,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7039,1109190655,180334,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7040,1109190655,180338,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7041,1109190655,180342,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7042,1109190655,180346,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7043,1109190655,180351,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7044,1109190655,180354,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7045,1109190655,180358,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7046,1109190655,180362,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7047,1109190655,180366,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7048,1109190655,180370,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7049,1109190655,180374,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7050,1109190655,180378,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7051,1109190655,180382,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7052,1109190655,180386,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7053,1109190655,402238,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7054,1109190655,402244,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7055,1109190655,402248,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7056,1109190655,402252,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7057,1109190655,402256,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7058,1109190655,402260,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7059,1109190655,402264,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7060,1109190655,402268,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7061,1109190655,402272,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7062,1109190655,402276,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7063,1109190655,402279,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7064,1109190655,402283,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7065,1109190655,402287,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7066,1109190655,402291,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7067,1109190655,402295,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7068,1109190655,402299,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7069,1109190655,402303,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7070,1109190655,402307,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7071,1109190655,402310,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7072,1109190655,402314,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7073,1109190655,402318,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7074,1109190655,402323,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7075,1109190655,402327,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7076,1109190655,402331,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7077,1109190655,402335,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7078,1109190655,402339,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7079,1109190655,402343,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7080,1109190655,402347,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7081,1109190655,402351,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7082,1109190655,402356,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7083,1109190655,402360,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7084,1109190655,402365,1470,33.811239N,84.419311W,95.599998,256.000000,33.831817N,84.427889W,37.200001,280.700012,N,0,0,0
7085,1109190655,402369,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7086,1109190655,623555,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7087,1109190655,623560,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7088,1109190655,623564,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7089,1109190655,623568,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7090,1109190655,623572,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7091,1109190655,623576,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7092,1109190655,623579,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7093,1109190655,623583,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7094,1109190655,623587,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7095,1109190655,623591,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7096,1109190655,623595,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7097,1109190655,623599,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7098,1109190655,623603,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7099,1109190655,623607,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7100,1109190655,623611,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7101,1109190655,623615,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7102,1109190655,623619,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7103,1109190655,623623,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7104,1109190655,623627,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7105,1109190655,623630,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7106,1109190655,623634,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7107,1109190655,623639,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7108,1109190655,623643,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7109,1109190655,623647,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7110,1109190655,623651,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7111,1109190655,623655,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7112,1109190655,623659,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7113,1109190655,623663,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7114,1109190655,623667,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7115,1109190655,623671,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7116,1109190655,623675,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7117,1109190655,623679,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7118,1109190655,623683,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7119,1109190655,845299,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7120,1109190655,845304,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7121,1109190655,845308,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
7122,1109190655,845312,1470,33.811458N,84.419430W,96.000000,256.299988,33.831875N,84.427780W,40.799999,279.500000,N,0,0,0
